code_com,filiere,lambert_x,lambert_y
35176,Installation solaire photovoltaïque,"341147,00","6758528,00"
35176,Installation solaire photovoltaïque,"343876,00","6757796,00"
35176,Unité de méthanisation,"336494,69","6754767,12"
35177,Chaufferie bois,"347233,00","6801097,00"
35177,Chaufferie bois,"347637,00","6800218,00"
35177,Installation solaire photovoltaïque,"347232,55","6800997,45"
35177,Installation solaire photovoltaïque,"347334,00","6803763,00"
35177,Installation solaire photovoltaïque,"348846,00","6799893,00"
35177,Installation solaire photovoltaïque,"348890,00","6799836,00"
35178,Chaufferie bois,"371167,00","6809047,00"
35179,Installation solaire photovoltaïque,"338754,70","6835827,95"
35179,Installation solaire photovoltaïque,"339994,00","6834082,00"
35180,Chaufferie bois,"334435,00","6809063,00"
35180,Installation solaire photovoltaïque,"334649,00","6809479,00"
35181,Chaufferie bois,"330865,00","6842543,00"
35184,Chaufferie bois,"324827,00","6800132,00"
35184,Installation fossile,"327990,10","6799392,78"
35184,Installation fossile,"328259,20","6799471,91"
35184,Installation solaire photovoltaïque,"319152,00","6801741,00"
35184,Installation solaire photovoltaïque,"319152,00","6801941,00"
35184,Installation solaire photovoltaïque,"320105,00","6800981,00"
35184,Installation solaire photovoltaïque,"320974,00","6799207,00"
35184,Installation solaire photovoltaïque,"321978,40","6803953,00"
35184,Installation solaire photovoltaïque,"322065,00","6804103,00"
35184,Installation solaire photovoltaïque,"322151,60","6803953,00"
35184,Installation solaire photovoltaïque,"323601,00","6802944,00"
35184,Installation solaire photovoltaïque,"324102,00","6801725,00"
35184,Installation solaire photovoltaïque,"324110,50","6801586,25"
35184,Installation solaire photovoltaïque,"326278,00","6801545,00"
35184,Unité de méthanisation,"327996,16","6799721,05"
35184,Unité de méthanisation,"328797,49","6798837,64"
35185,Chaufferie bois,"393902,00","6797602,00"
35187,Eolienne,"328383,27","6783186,03"
35187,Eolienne,"328832,00","6783187,00"
35187,Eolienne,"329226,00","6783346,00"
35187,Installation solaire photovoltaïque,"326185,00","6783898,00"
35187,Installation solaire photovoltaïque,"328576,55","6785206,70"
35187,Installation solaire photovoltaïque,"329998,00","6784692,00"
35187,Installation solaire photovoltaïque,"331019,00","6784631,00"
35187,Unité de méthanisation,"325065,10","6785989,73"
35187,Unité de méthanisation,"328886,92","6783998,76"
35188,Installation fossile,"331308,65","6792317,24"
35189,Chaufferie bois,"349427,00","6794405,00"
35190,Chaufferie bois,"391588,00","6831669,00"
35190,Chaufferie bois,"391917,00","6832377,00"
35190,Installation solaire photovoltaïque,"391821,89","6832307,90"
35190,Installation solaire photovoltaïque,"391858,22","6832196,10"
35190,Installation solaire photovoltaïque,"391917,00","6832377,00"
35190,Installation solaire photovoltaïque,"391975,78","6832196,10"
35190,Installation solaire photovoltaïque,"392012,11","6832307,90"
35191,Eolienne,"380092,00","6827764,00"
35191,Installation solaire photovoltaïque,"377357,00","6824558,00"
35191,Installation solaire photovoltaïque,"377920,00","6824415,00"
35191,Installation solaire photovoltaïque,"378451,00","6826620,00"
35191,Installation solaire photovoltaïque,"378840,00","6824651,00"
35191,Installation solaire photovoltaïque,"379161,70","6825677,55"
35191,Installation solaire photovoltaïque,"379907,00","6828239,00"
35191,Installation solaire photovoltaïque,"380121,00","6822998,00"
35191,Installation solaire photovoltaïque,"383773,00","6824528,00"
35191,Unité de méthanisation,"382639,70","6826318,54"
35192,Eolienne,"385713,38","6804388,00"
35192,Eolienne,"385924,70","6804442,00"
35192,Eolienne,"386660,78","6804218,00"
35192,Eolienne,"386710,53","6803873,50"
35192,Eolienne,"387760,40","6803136,50"
35192,Eolienne,"387963,90","6803249,50"
35192,Installation solaire photovoltaïque,"386512,70","6803134,30"
35193,Chaufferie bois,"350036,00","6804529,00"
35193,Eolienne,"350027,85","6804371,69"
35193,Installation solaire photovoltaïque,"350038,00","6804042,00"
35193,Unité de méthanisation,"349651,13","6805560,39"
35194,Installation fossile,"384500,64","6792187,50"
35195,Installation solaire photovoltaïque,"353552,00","6810325,00"
35195,Installation solaire photovoltaïque,"354048,00","6810721,00"
35195,Installation solaire photovoltaïque,"354048,00","6810921,00"
35196,Chaufferie bois,"339020,00","6787178,00"
35196,Installation fossile,"341596,35","6788294,82"
35196,Installation solaire photovoltaïque,"336899,00","6787414,00"
35196,Installation solaire photovoltaïque,"337619,00","6787991,00"
35196,Installation solaire photovoltaïque,"337984,00","6786491,00"
35196,Installation solaire photovoltaïque,"337984,00","6786691,00"
35196,Installation solaire photovoltaïque,"340357,00","6787913,00"
35196,Installation solaire photovoltaïque,"341621,00","6788347,00"
35198,Installation solaire photovoltaïque,"374609,45","6776489,55"
35198,Installation solaire photovoltaïque,"376409,00","6775468,00"
35199,Chaufferie bois,"380638,00","6766159,00"
35200,Chaufferie bois,"386325,00","6772427,00"
35201,Chaufferie bois,"314525,00","6796366,00"
35201,Installation solaire photovoltaïque,"314766,00","6794936,00"
35201,Installation solaire photovoltaïque,"315264,00","6794997,00"
35201,Installation solaire photovoltaïque,"315580,00","6794445,00"
35201,Installation solaire photovoltaïque,"318627,00","6792655,00"
35201,Unité de méthanisation,"318626,79","6792555,36"
35202,Eolienne,"343693,00","6752691,00"
35202,Eolienne,"344241,84","6752746,50"
35202,Installation solaire photovoltaïque,"344593,00","6755991,00"
35203,Installation solaire photovoltaïque,"330994,40","6796285,00"
35203,Installation solaire photovoltaïque,"331081,00","6796435,00"
35203,Installation solaire photovoltaïque,"331167,60","6796285,00"
35203,Unité de méthanisation,"330391,28","6797543,25"
35204,Eolienne,"359979,92","6781564,79"
35204,Installation fossile,"359660,23","6779322,28"
35204,Installation solaire photovoltaïque,"359302,00","6780594,00"
35204,Installation solaire photovoltaïque,"361002,50","6779634,95"
35205,Eolienne,"357873,30","6826131,50"
35205,Eolienne,"358401,60","6826180,50"
35205,Installation solaire photovoltaïque,"356423,00","6822669,00"
35205,Installation solaire photovoltaïque,"356423,00","6822869,00"
35206,Chaufferie bois,"352404,00","6785810,00"
35206,Installation fossile,"351918,64","6780312,20"
35206,Installation fossile,"352897,15","6782523,27"
35206,Installation solaire photovoltaïque,"350579,00","6783575,00"
35206,Installation solaire photovoltaïque,"350614,40","6784786,00"
35206,Installation solaire photovoltaïque,"350701,00","6784936,00"
35206,Installation solaire photovoltaïque,"350787,60","6784786,00"
35206,Installation solaire photovoltaïque,"353197,00","6783434,00"
35206,Unité de méthanisation,"350724,66","6784984,07"
35207,Installation solaire photovoltaïque,"361557,00","6788525,00"
35207,Installation solaire photovoltaïque,"362410,00","6789031,00"
35207,Installation solaire photovoltaïque,"363966,00","6789214,00"
35207,Installation solaire photovoltaïque,"365908,00","6784498,00"
35207,Installation solaire photovoltaïque,"367143,00","6786122,00"
35207,Unité de méthanisation,"363831,68","6784059,61"
35207,Unité de méthanisation,"364576,47","6785948,94"
35207,Unité de méthanisation,"368375,16","6783686,98"
35208,Chaufferie bois,"352278,00","6775477,00"
35208,Installation solaire photovoltaïque,"351700,00","6775530,00"
35208,Installation solaire photovoltaïque,"352059,00","6776552,00"
35208,Installation solaire photovoltaïque,"353119,00","6774256,00"
35208,Installation solaire photovoltaïque,"353192,00","6775234,00"
35208,Installation solaire photovoltaïque,"353192,00","6775434,00"
35208,Installation solaire photovoltaïque,"353469,00","6773844,00"
35208,Installation solaire photovoltaïque,"353793,00","6773447,00"
35210,Installation solaire photovoltaïque,"342149,00","6796204,00"
35210,Installation solaire photovoltaïque,"343364,00","6795462,00"
35210,Installation solaire photovoltaïque,"343364,00","6795662,00"
35210,Installation solaire photovoltaïque,"344240,00","6793688,00"
35210,Installation solaire photovoltaïque,"344297,00","6797253,00"
35210,Installation solaire photovoltaïque,"344318,00","6792133,00"
35210,Installation solaire photovoltaïque,"345169,35","6794446,70"
35210,Installation solaire photovoltaïque,"345444,53","6794333,57"
35210,Installation solaire photovoltaïque,"345905,00","6792756,00"
35210,Installation solaire photovoltaïque,"346159,00","6791452,00"
35210,Installation solaire photovoltaïque,"346598,00","6793631,00"
35210,Installation solaire photovoltaïque,"346901,00","6795483,00"
35210,Installation solaire photovoltaïque,"347027,00","6793857,00"
35210,Unité de méthanisation,"347179,27","6793447,80"
35211,Chaufferie bois,"310813,00","6780072,00"
35211,Chaufferie bois,"314142,00","6782844,00"
35211,Chaufferie bois,"320791,00","6779702,00"
35211,Eolienne,"313963,70","6779298,91"
35211,Installation solaire photovoltaïque,"309924,00","6780426,00"
35211,Installation solaire photovoltaïque,"313746,00","6784204,00"
35211,Installation solaire photovoltaïque,"314931,00","6780911,00"
35211,Unité de méthanisation,"319093,77","6782380,09"
35212,Installation solaire photovoltaïque,"352725,00","6765562,00"
35212,Installation solaire photovoltaïque,"353061,20","6764428,60"
35212,Installation solaire photovoltaïque,"353402,00","6764665,00"
35214,Chaufferie bois,"388862,00","6805285,00"
35214,Installation solaire photovoltaïque,"389413,00","6804001,00"
35214,Installation solaire photovoltaïque,"389907,00","6804595,00"
35215,Chaufferie bois,"389432,00","6821695,00"
35215,Chaufferie bois,"390121,00","6822506,00"
35215,Installation solaire photovoltaïque,"388246,00","6823365,00"
35215,Installation solaire photovoltaïque,"389583,00","6818558,00"
35216,Chaufferie bois,"341684,00","6798961,00"
35216,Installation solaire photovoltaïque,"341561,00","6800155,00"
35216,Installation solaire photovoltaïque,"341701,00","6798144,00"
35217,Installation solaire photovoltaïque,"395570,00","6777661,00"
35217,Installation solaire photovoltaïque,"400152,00","6774574,00"
35218,Eolienne,"353937,22","6769319,00"
35218,Eolienne,"354164,80","6769682,50"
35218,Eolienne,"354473,90","6769336,00"
35218,Eolienne,"354713,56","6769754,99"
35218,Eolienne,"354785,38","6769310,00"
35218,Eolienne,"356062,84","6768901,31"
35219,Eolienne,"330035,00","6754635,00"
35219,Installation solaire photovoltaïque,"328816,00","6757066,00"
35219,Unité de méthanisation,"333186,59","6756187,11"
35220,Installation solaire photovoltaïque,"369839,00","6778325,00"
35220,Installation solaire photovoltaïque,"372155,00","6777941,00"
35221,Chaufferie bois,"345498,00","6765109,00"
35221,Eolienne,"343889,00","6761359,00"
35221,Eolienne,"344039,00","6761261,00"
35221,Eolienne,"344191,00","6761164,00"
35221,Eolienne,"344357,00","6761047,00"
35221,Installation solaire photovoltaïque,"347001,00","6763877,00"
35221,Installation solaire photovoltaïque,"347221,55","6763497,10"
35221,Installation solaire photovoltaïque,"350268,00","6762075,00"
35222,Chaufferie bois,"362541,00","6835624,00"
35222,Installation solaire photovoltaïque,"361895,00","6834826,00"
35222,Installation solaire photovoltaïque,"362541,00","6835324,00"
35222,Installation solaire photovoltaïque,"362541,00","6835524,00"
35223,Chaufferie bois,"320130,00","6779260,00"
35223,Chaufferie bois,"320804,00","6779664,00"
35223,Eolienne,"320126,78","6781842,00"
35223,Eolienne,"321296,30","6780627,50"
35223,Eolienne,"321684,53","6781415,50"
35223,Eolienne,"322096,00","6781227,75"
35223,Eolienne,"322530,44","6781833,00"
35223,Eolienne,"322824,28","6781579,50"
35223,Installation solaire photovoltaïque,"317974,00","6777321,00"
35223,Installation solaire photovoltaïque,"320319,00","6775601,00"
35223,Installation solaire photovoltaïque,"321132,00","6775625,00"
35223,Installation solaire photovoltaïque,"321423,00","6781254,00"
35223,Installation solaire photovoltaïque,"321627,80","6778651,35"
35223,Installation solaire photovoltaïque,"321710,00","6775411,00"
35223,Installation solaire photovoltaïque,"324389,00","6782005,00"
35224,Chaufferie bois,"342490,00","6836083,00"
35224,Installation solaire photovoltaïque,"343034,00","6834402,00"
35225,Installation solaire photovoltaïque,"335223,40","6824231,00"
35225,Installation solaire photovoltaïque,"335310,00","6824381,00"
35225,Installation solaire photovoltaïque,"335396,60","6824231,00"
35225,Unité de méthanisation,"335543,56","6825161,39"
35226,Installation solaire photovoltaïque,"338275,00","6823339,00"
35226,Installation solaire photovoltaïque,"338343,00","6822709,00"
35226,Installation solaire photovoltaïque,"338632,00","6822969,00"
35226,Unité de méthanisation,"338722,88","6825507,56"
35226,Unité de méthanisation,"338748,39","6821933,09"
35227,Chaufferie bois,"336912,00","6797808,00"
35227,Installation solaire photovoltaïque,"336911,75","6797708,25"
35227,Installation solaire photovoltaïque,"336912,00","6797808,00"
35227,Installation solaire photovoltaïque,"338792,00","6799057,00"
35228,Installation solaire photovoltaïque,"326048,00","6844712,00"
35228,Installation solaire photovoltaïque,"326316,00","6845895,00"
35228,Installation solaire photovoltaïque,"327463,00","6842402,00"
35228,Installation solaire photovoltaïque,"327916,00","6842462,00"
35229,Installation solaire photovoltaïque,"383733,00","6788181,00"
35229,Installation solaire photovoltaïque,"384077,00","6787541,00"
35230,Installation solaire photovoltaïque,"384655,00","6826304,00"
35230,Installation solaire photovoltaïque,"385030,00","6827019,00"
35230,Installation solaire photovoltaïque,"385657,05","6826956,10"
35230,Installation solaire photovoltaïque,"385839,00","6827975,00"
35232,Installation solaire photovoltaïque,"395059,00","6799897,00"
35232,Installation solaire photovoltaïque,"395064,00","6799378,00"
35232,Installation solaire photovoltaïque,"395748,40","6802972,00"
35232,Installation solaire photovoltaïque,"395835,00","6803122,00"
35232,Installation solaire photovoltaïque,"395868,00","6800582,00"
35232,Installation solaire photovoltaïque,"395921,60","6802972,00"
35233,Installation solaire photovoltaïque,"341154,00","6817909,00"
35234,Chaufferie bois,"317104,00","6807000,00"
35234,Chaufferie bois,"318438,00","6805692,00"
